timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
5.5333,-4.0,-41.0,47.9,-6.4,8.5
5.5667,-3.7,-40.6,48.2,-6.2,8.8
5.6,-3.4,-40.1,48.5,-6.0,9.1
5.6333,-3.1,-39.7,48.8,-5.8,9.4
5.6667,-2.8,-39.2,49.2,-5.6,9.8
5.7,-2.4,-38.7,49.6,-5.4,10.1
5.7333,-2.0,-38.2,50.0,-5.1,10.5
5.7667,-1.7,-37.6,50.4,-4.9,10.9
5.8,-1.3,-37.1,50.8,-4.6,11.3
5.8333,-1.0,-36.5,51.3,-4.3,11.8
5.8667,-0.6,-36.0,51.7,-4.0,12.2
5.9,-0.3,-35.5,52.1,-3.7,12.7
5.9333,-0.0,-35.0,52.5,-3.4,13.1
5.9667,0.3,-34.6,52.9,-3.2,13.5
6.0,0.5,-34.2,53.3,-2.9,13.9
6.0333,0.8,-33.8,53.6,-2.6,14.2
6.0667,1.0,-33.4,53.9,-2.4,14.6
6.1,1.2,-33.1,54.2,-2.2,14.9
6.1333,1.4,-32.8,54.5,-2.0,15.2
6.1667,1.6,-32.5,54.7,-1.8,15.5
6.2,1.8,-32.2,54.9,-1.6,15.7
6.2333,2.0,-32.0,55.2,-1.4,16.0
6.2667,2.1,-31.8,55.4,-1.3,16.2
6.3,2.3,-31.5,55.6,-1.1,16.4
6.3333,2.4,-31.3,55.7,-1.0,16.6
6.3667,2.5,-31.2,55.9,-0.9,16.8
6.4,2.6,-31.0,56.0,-0.8,17.0
6.4333,2.7,-30.9,56.2,-0.6,17.1
6.4667,2.8,-30.7,56.3,-0.5,17.2
6.5,2.8,-30.6,56.4,-0.5,17.4
6.5333,2.9,-30.5,56.5,-0.4,17.5
6.5667,3.0,-30.4,56.6,-0.3,17.6
6.6,3.0,-30.4,56.6,-0.2,17.7
6.6333,3.1,-30.3,56.7,-0.2,17.8
6.6667,3.1,-30.2,56.8,-0.1,17.8
6.7,3.1,-30.2,56.8,-0.1,17.9
6.7333,3.1,-30.1,56.9,-0.0,18.0
6.7667,3.2,-30.1,56.9,0.0,18.0
6.8,3.2,-30.1,56.9,0.1,18.0
6.8333,3.2,-30.0,56.9,0.1,18.1
6.8667,3.2,-30.0,57.0,0.1,18.1
6.9,3.2,-30.0,57.0,0.1,18.1
6.9333,3.2,-30.0,57.0,0.1,18.1
6.9667,3.2,-30.0,57.0,0.2,18.2
7.0,3.2,-30.0,57.0,0.2,18.2
